,district,ido,keido
6290,渋谷区,35.683222,139.693911
6291,大田区,35.582366,139.696993
6292,墨田区,35.704194,139.81526000000002
6293,練馬区,35.775668,139.626642
6294,墨田区,35.707538,139.811924
6295,品川区,35.596874,139.734221
6296,世田谷区,35.624982,139.620582
6297,豊島区,35.721718,139.709586
6298,千代田区,35.704066,139.770971
6299,世田谷区,35.606098,139.675094
6300,荒川区,35.745371,139.759525
6301,杉並区,35.711917,139.636465
6302,墨田区,35.694486,139.807187
6303,足立区,35.780269,139.785368
6304,中野区,35.688131,139.67084
6305,足立区,35.77926,139.799926
6306,世田谷区,35.66933,139.597728
6307,足立区,35.75933,139.75509499999998
6308,品川区,35.614948,139.748747
6309,葛飾区,35.768392,139.872398
6310,品川区,35.60169099999999,139.738094
6311,北区,35.780738,139.720619
6312,品川区,35.619309,139.738967
6313,文京区,35.705786,139.76886000000002
6314,練馬区,35.736233,139.607675
6315,世田谷区,35.67727100000001,139.588947
6316,目黒区,35.638109,139.688822
6317,足立区,35.780414,139.789422
6318,豊島区,35.728917,139.691584
6319,世田谷区,35.632441,139.667119
6320,板橋区,35.789817,139.669258
6321,江戸川区,35.710031,139.908431
6322,渋谷区,35.647125,139.71393999999998
6323,江戸川区,35.674487,139.866369
6324,江戸川区,35.661365,139.877366
6325,目黒区,35.622478,139.700998
6326,練馬区,35.73851900000001,139.669502
6327,渋谷区,35.666035,139.676861
6328,新宿区,35.699919,139.69923799999998
6329,江戸川区,35.714807,139.88631999999998
6330,台東区,35.721895,139.792402
6331,葛飾区,35.733363,139.846833
6332,江戸川区,35.716137,139.869518
6333,渋谷区,35.66638837798594,139.6941170590431
6334,足立区,35.802893,139.780417
6335,墨田区,35.689285,139.801596
6336,江東区,35.658936,139.79692
6337,江東区,35.68845,139.79259299999998
6338,目黒区,35.614551,139.675877
6339,江戸川区,35.67562,139.87656
6340,新宿区,35.69948400000001,139.693877
6341,目黒区,35.618287,139.670026
6342,北区,35.762242,139.735405
6343,世田谷区,35.657128,139.66640900000002
6344,豊島区,35.74171,139.710158
6345,墨田区,35.709118,139.833407
6346,中野区,35.702893,139.663333
6347,中央区,35.68802700000001,139.78818
6348,世田谷区,35.665938,139.655875
6349,足立区,35.758779,139.81049
6350,板橋区,35.750816,139.68896
6351,港区,35.664851,139.718008
6352,大田区,35.563007,139.712494
6353,世田谷区,35.615324,139.644227
6354,世田谷区,35.620303,139.656711
6355,江東区,35.6841,139.84389299999998
6356,江戸川区,35.710031,139.908431
6357,中野区,35.691502,139.673931
6358,世田谷区,35.641199,139.671487
6359,豊島区,35.7356,139.704677
6360,世田谷区,35.671545,139.606515
6361,目黒区,35.640842,139.690658
6362,大田区,35.573399,139.72925
6363,墨田区,35.709118,139.833407
6364,江戸川区,35.65649099999999,139.866167
6365,港区,35.65857000000001,139.756545
6366,豊島区,35.741018,139.720232
6367,世田谷区,35.640435,139.637264
6368,江東区,35.69559500000001,139.822688
6369,世田谷区,35.654643,139.595912
6370,葛飾区,35.74295,139.825995
6371,文京区,35.71854000000001,139.727673
6372,世田谷区,35.663481,139.637458
6373,豊島区,35.721718,139.709586
6374,北区,35.785446,139.72333600000002
6375,世田谷区,35.673752,139.596846
6376,大田区,35.582366,139.696993
6377,新宿区,35.69948400000001,139.693877
6378,中野区,35.702893,139.663333
6379,江東区,35.681075,139.818882
6380,世田谷区,35.63354,139.66333899999998
6381,江戸川区,35.748591,139.887219
6382,文京区,35.717379,139.748328
6383,港区,35.640556,139.735173
6384,足立区,35.763224,139.765885
6385,台東区,35.722279,139.764595
6386,江戸川区,35.731473,139.88835500000002
6387,港区,35.667311,139.721885
6388,大田区,35.602,139.686589
6389,新宿区,35.70623900000001,139.742185
6390,豊島区,35.733625,139.690733
6391,港区,35.643982,139.739059
6392,北区,35.780738,139.720619
6393,世田谷区,35.654621,139.65258300000002
6394,世田谷区,35.649463,139.635487
6395,港区,35.650887,139.734381
6396,杉並区,35.703516,139.657941
6397,北区,35.741393,139.752462
6398,中央区,35.677832,139.77856699999998
6399,豊島区,35.71537100000001,139.708283
6400,目黒区,35.615008,139.680839
6401,荒川区,35.746272,139.7712
6402,葛飾区,35.75115224560551,139.85390871568114
6403,大田区,35.563465,139.723952
6404,杉並区,35.707906,139.647784
6405,荒川区,35.72667,139.776243
6406,足立区,35.777123,139.740471
6407,江戸川区,35.688715,139.884531
6408,渋谷区,35.683824,139.682573
6409,世田谷区,35.668165,139.653306
6410,中央区,35.673632,139.770301
6411,豊島区,35.72777,139.72223799999998
6412,世田谷区,35.620834,139.614744
6413,墨田区,35.694649,139.81408000000002
6414,港区,35.644311,139.753836
6415,荒川区,35.733545,139.791091
6416,新宿区,35.700183,139.717368
6417,世田谷区,35.649621,139.680158
6418,江戸川区,35.688308,139.905398
6419,豊島区,35.740831,139.696884
6420,目黒区,35.62935,139.709067
6421,世田谷区,35.648322,139.666637
6422,世田谷区,35.62965300000001,139.607007
6423,北区,35.751426,139.72665700000002
6424,葛飾区,35.753358,139.844415
6425,中野区,35.729201,139.636666
6426,大田区,35.549836,139.707269
6427,品川区,35.602215,139.724579
6428,世田谷区,35.670495,139.60301
6429,港区,35.660852,139.716026
6430,中央区,35.672801,139.77414199999998
6431,大田区,35.581374,139.679623
6432,中央区,35.69155,139.783599
6433,世田谷区,35.630668,139.67465
6434,渋谷区,35.66638837798594,139.6941170590431
6435,練馬区,35.742745,139.634213
6436,品川区,35.60951400000001,139.748327
6437,葛飾区,35.72053,139.85276299999998
6438,板橋区,35.755382,139.709847
6439,新宿区,35.699274,139.726406
6440,杉並区,35.685562,139.648667
6441,足立区,35.75611400000001,139.79173400000002
6442,品川区,35.605854,139.732558
6443,板橋区,35.75433,139.68701299999998
6444,杉並区,35.692618,139.650518
6445,荒川区,35.737567,139.78323999999998
6446,中央区,35.690386,139.787383
6447,葛飾区,35.76764,139.847139
6448,新宿区,35.720912,139.676389
6449,荒川区,35.7266,139.7809
6450,江戸川区,35.692234,139.90276799999998
6451,杉並区,35.704122,139.652005
6452,品川区,35.624169,139.72818999999998
6453,板橋区,35.741459000000006,139.70406
6454,江戸川区,35.71577199999999,139.87984
6455,目黒区,35.61450100000001,139.689037
6456,北区,35.747692,139.724976
6457,中央区,35.68858400000001,139.781188
6458,杉並区,35.701509,139.64569699999998
6459,世田谷区,35.662248,139.625856
6460,練馬区,35.752838,139.665042
6461,北区,35.74518,139.724294
6462,板橋区,35.788566,139.677147
6463,足立区,35.770022,139.772176
6464,練馬区,35.772928,139.588904
6465,葛飾区,35.750419,139.85046100000002
6466,杉並区,35.69447800000001,139.600075
6467,北区,35.758124,139.74428600000002
6468,墨田区,35.690723,139.810394
6469,大田区,35.600944,139.697809
6470,港区,35.645681,139.725504
6471,品川区,35.597924,139.71723300000002
6472,足立区,35.788807,139.768057
6473,大田区,35.592227,139.704863
6474,世田谷区,35.648578,139.675271
6475,荒川区,35.748636,139.763712
6476,杉並区,35.675258,139.656947
6477,葛飾区,35.729732,139.844405
6478,墨田区,35.713604,139.814459
6479,文京区,35.727752,139.75444199999998
6480,大田区,35.592141,139.678534
6481,中央区,35.695734,139.78375400000002
6482,練馬区,35.757756,139.620976
6483,中野区,35.703674,139.68496499999998
6484,文京区,35.728732,139.747945
6485,豊島区,35.727299,139.711043
6486,豊島区,35.72034,139.720995
6487,文京区,35.727776,139.762548
6488,世田谷区,35.65747,139.67713
6489,千代田区,35.69058,139.765604
6490,足立区,35.758847,139.82200500000002
6491,新宿区,35.70982100000001,139.719032
6492,港区,35.640556,139.735173
6493,足立区,35.767486,139.831897
6494,品川区,35.606461,139.737034
6495,墨田区,35.707538,139.811924
6496,江戸川区,35.67553,139.85336999999998
6497,目黒区,35.628924,139.687875
6498,葛飾区,35.768392,139.872398
6499,大田区,35.55895800000001,139.692724
6500,杉並区,35.672743,139.633353
6501,杉並区,35.72016,139.597088
6502,練馬区,35.760551,139.609176
6503,品川区,35.605854,139.732558
6504,世田谷区,35.66972600000001,139.620901
6505,江戸川区,35.720374,139.870566
6506,墨田区,35.690723,139.810394
6507,豊島区,35.72092,139.714098
6508,杉並区,35.707906,139.647784
6509,千代田区,35.70143,139.77237
6510,足立区,35.808771,139.764252
6511,江戸川区,35.706632,139.869448
6512,大田区,35.572158,139.688849
6513,葛飾区,35.752216,139.835916
6514,中野区,35.707858,139.668924
6515,品川区,35.61992,139.705368
6516,世田谷区,35.668681,139.611075
6517,足立区,35.763981,139.810429
6518,品川区,35.60984000000001,139.71743899999998
6519,新宿区,35.720805,139.688752
6520,練馬区,35.731712,139.654659
6521,荒川区,35.732876,139.76838600000002
6522,江戸川区,35.67553,139.85336999999998
6523,杉並区,35.671529,139.646176
6524,大田区,35.563115,139.699423
6525,荒川区,35.736832,139.809688
6526,世田谷区,35.668848,139.663756
6527,文京区,35.709746,139.736945
6528,荒川区,35.745816,139.763398
6529,江戸川区,35.665844,139.870654
6530,練馬区,35.738478,139.64763
6531,渋谷区,35.643613,139.71804
6532,中央区,35.674363,139.78266399999998
6533,品川区,35.62610499999999,139.710836
6534,世田谷区,35.647658,139.599324
6535,中央区,35.663691,139.773263
6536,文京区,35.70970300000001,139.72962900000002
6537,墨田区,35.715684,139.81288
6538,江東区,35.68798599999999,139.835355
6539,世田谷区,35.667146,139.669355
6540,品川区,35.63058200000001,139.72761699999998
6541,江戸川区,35.73272199999999,139.874177
6542,江東区,35.68360300000001,139.815501
6543,足立区,35.769553,139.800673
6544,世田谷区,35.617813,139.623979
6545,品川区,35.606827,139.698974
6546,板橋区,35.770657,139.70316200000002
6547,品川区,35.60285,139.70486499999998
6548,荒川区,35.751682,139.768582
6549,大田区,35.54735,139.711908
6550,板橋区,35.771661,139.648681
6551,足立区,35.782186,139.822913
6552,渋谷区,35.675148,139.667012
6553,葛飾区,35.778745,139.878248
6554,江東区,35.671933,139.83502
6555,品川区,35.59582899999999,139.738669
6556,渋谷区,35.647125,139.71393999999998
6557,世田谷区,35.634197,139.619541
6558,世田谷区,35.658547,139.671757
6559,中野区,35.699891,139.673249
6560,杉並区,35.701509,139.64569699999998
6561,大田区,35.553666,139.715608
6562,杉並区,35.701509,139.64569699999998
6563,千代田区,35.68735,139.741509
6564,江戸川区,35.704769,139.886851
6565,世田谷区,35.628857,139.601269
6566,渋谷区,35.677629,139.668123
6567,葛飾区,35.777122,139.868832
6568,荒川区,35.733545,139.791091
6569,品川区,35.620151,139.72946399999998
6570,世田谷区,35.63358200000001,139.63515
6571,文京区,35.725503,139.751478
6572,葛飾区,35.768392,139.872398
6573,世田谷区,35.628891,139.642972
6574,世田谷区,35.632243,139.642273
6575,練馬区,35.767346999999994,139.606743
6576,世田谷区,35.64143499999999,139.649233
6577,江東区,35.704637,139.822325
6578,江戸川区,35.665455,139.87788899999998
6579,大田区,35.558726,139.725287
6580,練馬区,35.754991,139.640494
6581,練馬区,35.753873,139.577608
6582,板橋区,35.773393,139.696299
6583,世田谷区,35.614832,139.650836
6584,目黒区,35.651345,139.6878
6585,大田区,35.582907,139.700656
6586,品川区,35.605151,139.70601200000002
6587,江東区,35.684902,139.799545
6588,練馬区,35.740746,139.600766
6589,台東区,35.708013,139.779146
6590,練馬区,35.758213,139.568597
6591,練馬区,35.721323,139.580983
6592,中央区,35.683446,139.7865
6593,墨田区,35.724803,139.811252
6594,墨田区,35.70068900000001,139.806674
6595,台東区,35.72754699999999,139.78753799999998
6596,台東区,35.7211,139.797317
6597,中野区,35.679818,139.665745
6598,北区,35.761045,139.717947
6599,世田谷区,35.648578,139.675271
6600,新宿区,35.706768,139.691302
6601,葛飾区,35.759915,139.849936
6602,中野区,35.719571,139.63413799999998
6603,江戸川区,35.64955,139.874178
6604,世田谷区,35.640234,139.622318
6605,中野区,35.7116,139.65189099999998
6606,中野区,35.715195,139.669004
6607,板橋区,35.746218,139.705106
6608,世田谷区,35.601883,139.677948
6609,大田区,35.56361,139.738624
6610,世田谷区,35.627572,139.64949199999998
6611,台東区,35.705408,139.773096
6612,板橋区,35.789817,139.669258
6613,品川区,35.606461,139.737034
6614,北区,35.761045,139.717947
6615,江戸川区,35.688529,139.89043600000002
6616,世田谷区,35.644998,139.663322
6617,中野区,35.719571,139.63413799999998
6618,目黒区,35.640842,139.690658
6619,葛飾区,35.76764,139.847139
6620,豊島区,35.729118,139.727063
6621,港区,35.669694,139.725231
6622,練馬区,35.740012,139.63593999999998
6623,練馬区,35.735735,139.639708
6624,目黒区,35.644145,139.694942
6625,目黒区,35.629413,139.706178
6626,杉並区,35.699724,139.658421
6627,墨田区,35.707574,139.81493799999998
6628,足立区,35.763724,139.81416299999998
6629,世田谷区,35.628177,139.63253600000002
6630,江東区,35.68360300000001,139.815501
6631,板橋区,35.789817,139.669258
6632,江戸川区,35.679518,139.875135
6633,江東区,35.658999,139.810602
6634,目黒区,35.614551,139.675877
6635,大田区,35.558977,139.73581299999998
6636,江戸川区,35.714807,139.88631999999998
6637,新宿区,35.684529,139.689179
6638,港区,35.663118,139.760581
6639,江戸川区,35.70590900000001,139.859425
6640,豊島区,35.729156,139.703878
6641,江戸川区,35.729841,139.88331000000002
6642,練馬区,35.762658,139.596894
6643,板橋区,35.788344,139.682289
6644,中野区,35.698994,139.68565800000002
6645,江戸川区,35.68734,139.8969
6646,千代田区,35.700068,139.762011
6647,港区,35.640807,139.756877
6648,北区,35.744546,139.740296
6649,新宿区,35.685902,139.720502
6650,中野区,35.695683,139.670734
6651,足立区,35.77137600000001,139.85408700000002
6652,江戸川区,35.695307,139.8969
6653,目黒区,35.614551,139.675877
6654,板橋区,35.775048,139.67257
6655,練馬区,35.763656,139.575049
6656,板橋区,35.76364500000001,139.67944599999998
6657,練馬区,35.743701,139.570439
6658,港区,35.655131,139.751235
6659,北区,35.74518,139.724294
6660,新宿区,35.693168,139.707875
6661,板橋区,35.741459000000006,139.70406
6662,杉並区,35.70752299999999,139.595363
6663,江東区,35.662879,139.81166399999998
6664,江東区,35.68360300000001,139.815501
6665,文京区,35.725503,139.751478
6666,世田谷区,35.65158,139.675308
6667,中野区,35.69011500000001,139.67871599999998
6668,千代田区,35.696637,139.756454
6669,世田谷区,35.658003,139.645777
6670,板橋区,35.751817,139.713809
6671,港区,35.648408,139.735246
6672,世田谷区,35.646375,139.657134
6673,足立区,35.769804,139.768329
6674,世田谷区,35.609331,139.630207
6675,世田谷区,35.60371,139.658978
6676,新宿区,35.713484,139.692431
6677,豊島区,35.739413,139.72818600000002
6678,葛飾区,35.78828499999999,139.866406
6679,港区,35.646225,139.737808
6680,品川区,35.59615,139.736031
6681,墨田区,35.71514699999999,139.80682
6682,板橋区,35.748165,139.71108700000002
6683,墨田区,35.693886,139.792108
6684,足立区,35.769019,139.807742
6685,新宿区,35.718128,139.70250900000002
6686,豊島区,35.72456,139.692943
6687,杉並区,35.676313,139.661301
6688,墨田区,35.72098300000001,139.813857
6689,江戸川区,35.671374,139.869494
6690,練馬区,35.733556,139.61258
6691,杉並区,35.714064,139.626424
6692,品川区,35.612287,139.729515
6693,葛飾区,35.74514600000001,139.83261000000002
6694,世田谷区,35.637009,139.645924
6695,墨田区,35.690419,139.796982
6696,大田区,35.575581,139.701131
6697,目黒区,35.63197,139.713393
6698,練馬区,35.749895,139.64241
6699,中野区,35.7116,139.65189099999998
6700,葛飾区,35.78154,139.85064599999998
6701,大田区,35.587651,139.697507
6702,新宿区,35.695364,139.709795
6703,文京区,35.705198,139.765922
6704,品川区,35.618309,139.710462
6705,北区,35.779468,139.728773
6706,品川区,35.616355,139.701445
6707,世田谷区,35.62342899999999,139.65211499999998
6708,中央区,35.695734,139.78375400000002
6709,目黒区,35.61601500000001,139.673269
6710,世田谷区,35.658034,139.622806
6711,杉並区,35.70112,139.639847
6712,板橋区,35.764848,139.706841
6713,足立区,35.768347,139.818147
6714,練馬区,35.732433,139.586174
6715,北区,35.744602,139.747563
6716,文京区,35.7216,139.75675
6717,墨田区,35.700328000000006,139.79853
6718,大田区,35.560144,139.721394
6719,千代田区,35.69802100000001,139.753319
6720,新宿区,35.700183,139.717368
6721,足立区,35.784381,139.781432
6722,足立区,35.772771,139.804417
6723,板橋区,35.779984000000006,139.63208500000002
6724,杉並区,35.69452800000001,139.644304
6725,品川区,35.606804,139.726718
6726,世田谷区,35.643982,139.65811200000002
6727,大田区,35.570808,139.727932
6728,墨田区,35.709004,139.821865
6729,港区,35.64713300000001,139.746672
6730,江戸川区,35.70082100000001,139.904631
6731,渋谷区,35.677629,139.668123
6732,世田谷区,35.603788,139.663237
6733,板橋区,35.771645,139.685979
6734,足立区,35.777123,139.740471
6735,葛飾区,35.750419,139.85046100000002
6736,墨田区,35.725348,139.81760400000002
6737,板橋区,35.759847,139.70854599999998
6738,豊島区,35.73625399999999,139.741698
6739,世田谷区,35.630298,139.6368
6740,北区,35.785446,139.72333600000002
6741,目黒区,35.633256,139.694075
6742,練馬区,35.765116,139.666652
6743,豊島区,35.739294,139.71414
6744,葛飾区,35.73631599999999,139.86993
6745,北区,35.78286,139.734812
6746,荒川区,35.731231,139.807018
6747,江東区,35.67265,139.838844
6748,港区,35.639007,139.719776
6749,練馬区,35.740005,139.664527
6750,江戸川区,35.665455,139.87788899999998
6751,江東区,35.687179,139.823428
6752,品川区,35.606095,139.72182800000002
6753,江東区,35.678264,139.799487
6754,世田谷区,35.636148,139.606197
6755,品川区,35.612287,139.729515
6756,渋谷区,35.66638837798594,139.6941170590431
6757,港区,35.648408,139.735246
6758,港区,35.639007,139.719776
6759,練馬区,35.765116,139.666652
6760,世田谷区,35.66337,139.600722
6761,江東区,35.640906,139.789578
6762,世田谷区,35.670495,139.60301
6763,世田谷区,35.654414,139.657549
6764,荒川区,35.746957,139.773951
6765,品川区,35.60285,139.70486499999998
6766,世田谷区,35.675852,139.60096299999998
6767,練馬区,35.73851900000001,139.669502
6768,足立区,35.770916,139.833559
6769,品川区,35.61219600000001,139.70408799999998
6770,足立区,35.78373,139.839345
6771,葛飾区,35.757426,139.832027
6772,大田区,35.575581,139.701131
6773,江戸川区,35.741545,139.896192
6774,杉並区,35.69141099999999,139.66333600000002
6775,渋谷区,35.650397,139.71016699999998
6776,江東区,35.646684,139.786093
6777,新宿区,35.690064,139.70838700000002
6778,中央区,35.67655999999999,139.77640300000002
6779,世田谷区,35.647786,139.681649
6780,世田谷区,35.63358200000001,139.63515
6781,江戸川区,35.704551,139.913579
6782,中野区,35.715195,139.669004
6783,目黒区,35.63162600000001,139.689354
6784,豊島区,35.7356,139.704677
6785,大田区,35.582907,139.700656
6786,大田区,35.569934,139.704095
6787,目黒区,35.633804,139.705352
6788,板橋区,35.778059000000006,139.661609
6789,豊島区,35.72487800000001,139.690299
6790,渋谷区,35.675148,139.667012
6791,目黒区,35.62866,139.669127
6792,品川区,35.61219600000001,139.70408799999998
6793,大田区,35.59054099999999,139.705525
6794,港区,35.637421,139.736881
6795,中野区,35.699891,139.673249
6796,荒川区,35.7266,139.7809
6797,板橋区,35.76402,139.700596
6798,中野区,35.729054,139.633038
6799,港区,35.640807,139.756877
6800,渋谷区,35.680992,139.683187
6801,江東区,35.670547,139.793901
6802,練馬区,35.735807,139.677563
6803,足立区,35.74257700000001,139.792502
6804,江戸川区,35.663362,139.860432
6805,杉並区,35.688943,139.634655
6806,練馬区,35.73851900000001,139.669502
6807,豊島区,35.721718,139.709586
6808,世田谷区,35.601199,139.653438
6809,江戸川区,35.65625700000001,139.861074
6810,杉並区,35.685562,139.648667
6811,豊島区,35.729118,139.727063
6812,練馬区,35.737191,139.66143799999998
6813,練馬区,35.757756,139.620976
6814,板橋区,35.749059,139.705155
6815,江東区,35.681075,139.818882
6816,江東区,35.658936,139.79692
6817,練馬区,35.766732,139.660792
6818,品川区,35.620349,139.745247
6819,中央区,35.676561,139.78468600000002
6820,葛飾区,35.766586,139.8682
6821,世田谷区,35.65166,139.604925
6822,台東区,35.721895,139.792402
6823,大田区,35.577447,139.67756200000002
6824,足立区,35.77579,139.77936499999998
6825,練馬区,35.73847,139.62833600000002
6826,杉並区,35.676313,139.661301
6827,江東区,35.691507,139.813446
6828,新宿区,35.702675,139.705706
6829,大田区,35.589094,139.688511
6830,世田谷区,35.623226,139.63384399999998
6831,豊島区,35.73793900000001,139.747481
6832,世田谷区,35.649463,139.635487
6833,江戸川区,35.662198,139.884369
6834,豊島区,35.727961,139.682395
6835,練馬区,35.757756,139.620976
6836,墨田区,35.72098300000001,139.813857
6837,世田谷区,35.64729600000001,139.632424
6838,目黒区,35.610138,139.66995
6839,練馬区,35.73481500000001,139.63616399999998
6840,葛飾区,35.749255,139.83471
6841,品川区,35.634066,139.723264
6842,中央区,35.683446,139.7865
6843,足立区,35.803769,139.76846799999998
6844,練馬区,35.763017,139.617875
6845,江東区,35.6511,139.796476
6846,中野区,35.69011500000001,139.67871599999998
6847,目黒区,35.628838,139.692733
6848,渋谷区,35.688983,139.68163700000002
6849,大田区,35.554228,139.72689
6850,中野区,35.714,139.67358000000002
6851,港区,35.65322600000001,139.735398
6852,大田区,35.60700999999999,139.692666
6853,台東区,35.721895,139.792402
6854,中野区,35.728606,139.66583500000002
6855,中央区,35.675598,139.77503000000002
6856,杉並区,35.696162,139.651275
6857,江東区,35.686279,139.801949
6858,足立区,35.782985,139.79453999999998
6859,目黒区,35.651345,139.6878
6860,杉並区,35.710158,139.617404
6861,中央区,35.683446,139.7865
6862,大田区,35.569868,139.700563
6863,杉並区,35.691704,139.595886
6864,港区,35.646225,139.737808
6865,品川区,35.613142,139.71673
6866,文京区,35.711585,139.763725
6867,練馬区,35.744993,139.670851
6868,江東区,35.640906,139.789578
6869,葛飾区,35.765188,139.850309
6870,江戸川区,35.665455,139.87788899999998
6871,目黒区,35.614551,139.675877
6872,渋谷区,35.659396,139.698321
6873,中央区,35.673306,139.77766699999998
6874,足立区,35.77926,139.799926
6875,墨田区,35.694486,139.807187
6876,練馬区,35.743913,139.599167
6877,品川区,35.618206,139.743093
6878,大田区,35.572757,139.722489
6879,杉並区,35.692618,139.650518
6880,板橋区,35.758799,139.70469
6881,足立区,35.757149,139.79809
6882,港区,35.639747,139.74711399999998
6883,中野区,35.702893,139.663333
6884,世田谷区,35.63691400000001,139.638228
6885,大田区,35.572709,139.716869
6886,杉並区,35.691704,139.595886
6887,北区,35.77737600000001,139.718953
6888,新宿区,35.69948400000001,139.693877
6889,葛飾区,35.754486,139.86430900000002
6890,世田谷区,35.641139,139.62771899999998
6891,杉並区,35.68092,139.61064
6892,墨田区,35.724803,139.811252
6893,世田谷区,35.66588400000001,139.629366
6894,文京区,35.705198,139.765922
6895,杉並区,35.674144,139.651093
6896,新宿区,35.693492,139.714956
6897,練馬区,35.748396,139.652598
6898,足立区,35.749437,139.79773
6899,新宿区,35.688549,139.72603700000002
6900,品川区,35.604821,139.746321
6901,江戸川区,35.73272199999999,139.874177
6902,世田谷区,35.640459,139.58726399999998
6903,足立区,35.764485,139.832352
6904,杉並区,35.707654,139.63736200000002
6905,世田谷区,35.645693,139.620252
6906,墨田区,35.7074,139.817308
6907,江東区,35.68798599999999,139.835355
6908,杉並区,35.69733,139.620568
6909,足立区,35.789408,139.813648
6910,江東区,35.66725200000001,139.806803
6911,板橋区,35.758799,139.70469
6912,板橋区,35.776769,139.648723
6913,北区,35.74799799999999,139.75328100000002
6914,中野区,35.72535300000001,139.661584
6915,文京区,35.725015,139.7255
6916,杉並区,35.67345,139.611224
6917,文京区,35.727752,139.75444199999998
6918,世田谷区,35.648581,139.642352
6919,板橋区,35.777401,139.65253
6920,練馬区,35.731876,139.650678
6921,江戸川区,35.714336,139.88963700000002
6922,中野区,35.694769,139.680057
6923,葛飾区,35.737307,139.86633999999998
6924,板橋区,35.751817,139.713809
6925,練馬区,35.772656,139.595485
6926,文京区,35.714264,139.742684
6927,葛飾区,35.761562,139.839342
6928,新宿区,35.702991,139.698729
6929,杉並区,35.716073,139.632014
6930,中野区,35.71136,139.646563
6931,江戸川区,35.722542,139.883413
6932,台東区,35.725853,139.798589
6933,荒川区,35.747448,139.786319
6934,大田区,35.551526,139.731596
6935,新宿区,35.719392,139.696567
6936,大田区,35.60700999999999,139.692666
6937,台東区,35.70767700000001,139.786483
6938,大田区,35.575581,139.701131
6939,品川区,35.61992,139.705368
6940,目黒区,35.610703,139.693728
6941,墨田区,35.694088,139.798998
6942,足立区,35.77249600000001,139.800703
6943,台東区,35.724539,139.803022
6944,練馬区,35.739857,139.658958
6945,豊島区,35.73182100000001,139.722747
6946,足立区,35.795687,139.796115
6947,杉並区,35.699537,139.626068
6948,葛飾区,35.736744,139.837762
6949,荒川区,35.741607,139.78223799999998
6950,練馬区,35.772656,139.595485
6951,豊島区,35.724021,139.695859
6952,杉並区,35.699724,139.658421
6953,中央区,35.69018300000001,139.775106
6954,品川区,35.616355,139.701445
6955,荒川区,35.744645,139.785293
6956,足立区,35.74257700000001,139.792502
6957,目黒区,35.654794,139.69111999999998
6958,港区,35.626603,139.734492
6959,江東区,35.673631,139.82968
6960,板橋区,35.766851,139.700757
6961,大田区,35.61018499999999,139.688469
6962,足立区,35.77446099999999,139.761223
6963,文京区,35.72369699999999,139.740519
6964,荒川区,35.742498,139.766822
6965,江戸川区,35.72020399999999,139.885199
6966,北区,35.743136,139.721899
6967,世田谷区,35.655245,139.641523
6968,練馬区,35.73851900000001,139.669502
6969,江東区,35.682879,139.83308300000002
6970,目黒区,35.620583,139.690092
6971,葛飾区,35.72719199999999,139.853289
6972,千代田区,35.690557,139.74359099999998
6973,足立区,35.766962,139.78904599999998
6974,世田谷区,35.676552,139.60487
6975,台東区,35.717903,139.80051799999998
6976,世田谷区,35.637149,139.66806
6977,新宿区,35.700183,139.717368
6978,足立区,35.77665,139.80033500000002
6979,墨田区,35.688537,139.80776
6980,板橋区,35.746218,139.705106
6981,足立区,35.74257700000001,139.792502
6982,豊島区,35.734891,139.696193
6983,大田区,35.564592,139.732378
6984,豊島区,35.724323,139.700196
6985,世田谷区,35.628328,139.654293
6986,墨田区,35.72683400000001,139.821553
6987,品川区,35.619309,139.738967
6988,世田谷区,35.66030900000001,139.662606
6989,世田谷区,35.634197,139.619541
6990,練馬区,35.742745,139.634213
6991,足立区,35.771442,139.84668100000002
6992,足立区,35.763224,139.765885
6993,墨田区,35.697911,139.810229
6994,千代田区,35.69844600000001,139.760355
6995,足立区,35.774982,139.81968600000002
6996,江戸川区,35.731473,139.88835500000002
6997,江戸川区,35.708809,139.887588
6998,墨田区,35.697592,139.803986
6999,江戸川区,35.660469,139.86067
7000,中野区,35.728606,139.66583500000002
7001,世田谷区,35.673599,139.616587
7002,世田谷区,35.66540900000001,139.644312
7003,新宿区,35.700056,139.728198
7004,葛飾区,35.715976,139.862179
7005,板橋区,35.79058900000001,139.662653
7006,豊島区,35.726322,139.70582199999998
7007,練馬区,35.73645399999999,139.591745
7008,中央区,35.6629,139.779212
7009,品川区,35.618309,139.710462
7010,港区,35.636067,139.725289
7011,中野区,35.710451,139.67793
7012,板橋区,35.779984000000006,139.63208500000002
7013,練馬区,35.757756,139.620976
7014,江東区,35.687179,139.823428
7015,中央区,35.659457,139.773969
7016,渋谷区,35.675511,139.680993
7017,世田谷区,35.642907,139.599471
7018,足立区,35.79983400000001,139.79521
7019,新宿区,35.71208499999999,139.713796
7020,港区,35.633709,139.72882099999998
7021,豊島区,35.73790800000001,139.731843
7022,台東区,35.717281,139.79583799999997
7023,渋谷区,35.643887,139.708596
7024,足立区,35.79255300000001,139.842313
7025,足立区,35.767486,139.831897
7026,北区,35.74518,139.724294
7027,台東区,35.700865,139.786181
7028,品川区,35.624512,139.72313
7029,葛飾区,35.730983,139.848195
7030,荒川区,35.731231,139.807018
7031,大田区,35.553994,139.708081
7032,杉並区,35.68827800000001,139.652352
7033,世田谷区,35.609331,139.630207
